alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1707260444.851,elite,5464.9599389247,1703404258.4044,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.2277,6.77346,false,"TerraTransit AG",true,"North Rhine-Westphalia",success,Europe/Berlin,40213,1706832556,1707260444.851,51025,socks5,109.123.254.43:51025,true,9357.8960895538,7427,29639,20.037230885448,109.123.254.43
true,1707259670.1386,elite,4091.6357917882,1629073047.6474,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1706832917,1707260444.6678,80,http,68.183.143.134:80,false,363.16990852356,71499,813654,8.0775865867257,68.183.143.134
true,1707260444.6596,transparent,5161.9333542973,1701970805.4678,"AS133481 AIS Fibre",AIS-Fibre-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"Advanced Wireless Network Company Limited",13.751,100.4873,true,,true,Bangkok,success,Asia/Bangkok,10700,1706832589,1707260444.6596,8080,http,49.229.100.235:8080,false,758.69417190552,4983,43989,10.175202156334,49.229.100.235
true,1707260444.6275,elite,3043.5708848028,1693099763.7086,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832761,1707260444.6275,10993,http,67.43.227.227:10993,true,4837.9008769989,564,92665,0.60496197535102,67.43.227.227
true,1707260444.6062,elite,7989.3930824109,1706841589.3651,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,"Nizhniy Novgorod",Europe,EU,Russia,RU,,false,AEZA-NETWORK-VIENNA,56.312,43.9964,false,"Aeza Network Vienna",false,"Nizhny Novgorod Oblast",success,Europe/Moscow,431677,1706843636,1707260444.6062,14068,http,92.246.139.113:14068,false,13431.622982025,359,4520,7.3580651772904,92.246.139.113
true,1707259131.0647,elite,3336.0297089129,1705051489.8973,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706874274,1707260444.5987,9483,http,67.43.228.252:9483,true,680.92107772827,113,10872,1.0286754665453,67.43.228.252
true,1707260447.5017,transparent,5345.1310462706,1703045904.363,"AS140469 PT Wahyu Adidaya Network",WANET-AS-ID,Semarang,Asia,AS,Indonesia,ID,,false,"announced of WINET",-6.9932,110.4215,false,,true,"Central Java",success,Asia/Jakarta,,1706988985,1707260444.5983,3127,http,202.57.25.94:3127,false,9833.7697982788,3495,27262,11.363266898592,202.57.25.94
true,1707260444.5501,elite,1416.9170773207,1677009122.8437,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Jiujiang,Asia,AS,China,CN,,false,Chinanet,29.7051,116.002,false,"Chinanet JX",true,Jiangxi,success,Asia/Shanghai,,1706832428,1707260444.5501,3128,http,218.65.6.150:3128,false,1062.8612041473,64510,177371,26.670139448737,218.65.6.150
true,1707260353.6316,elite,2926.183133356,1704593249.6638,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832629,1707260444.5481,9001,http,67.43.228.252:9001,true,3900.9251594543,125,12736,0.97193064302931,67.43.228.252
true,1707259490.868,elite,4055.1375133025,1679916168.3056,"AS328471 HERO TELECOMS (PTY) LTD",Hero-Telecoms,Stellenbosch,Africa,AF,"South Africa",ZA,"Stellenbosch Central",false,"HERO TELECOMS (PTY) LTD",-33.9368,18.8596,false,Herotel,true,"Western Cape",success,Africa/Johannesburg,7600,1706832929,1707260444.5279,80,http,196.223.129.21:80,false,672.96719551086,40110,180222,18.204346168509,196.223.129.21
true,1707260444.4564,elite,2897.853595039,1705431088.1228,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1706657638,1707260444.4564,10009,http,64.225.8.118:10009,true,820.8384513855,2030,11593,14.90126991118,64.225.8.118
true,1707260422.4191,elite,1732.9400524909,1638316905.6309,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"Sharktek Consulting LLC",true,Georgia,success,America/New_York,30303,1706832544,1707260444.4228,18765,socks5,192.111.137.34:18765,true,853.46364974976,571980,158728,78.277506199467,192.111.137.34
true,1707260444.3636,elite,6994.4776703858,1703646172.3986,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1706832545,1707260444.3636,27045,socks5,132.148.128.88:27045,true,5337.5253677368,4827,31009,13.469695278491,132.148.128.88
true,1707259342.7014,elite,906.26088910376,1674630476.0422,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,"Central and Western District",success,Asia/Hong_Kong,96521,1706832529,1707260444.1854,8989,http,47.56.110.204:8989,false,855.72791099548,159437,103605,60.612753856799,47.56.110.204
true,1707260444.167,elite,5476.7583251319,1706794628.8061,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95054,1706794631,1707260444.167,53639,socks4,147.182.195.54:53639,true,2826.1675834656,1865,4409,29.725852725534,147.182.195.54
true,1707260444.1002,elite,4649.0181386471,1707070639.3145,,,Johannesburg,Africa,AF,"South Africa",ZA,,false,"Hewlett Packard Enterprise Company",-26.2041,28.0473,false,"Amazon Technologies Inc. (af-south-1)",false,Gauteng,success,Africa/Johannesburg,2041,1707104326,1707260444.1002,3128,socks5,16.30.29.37:3128,true,4041.0869121552,8,1144,0.69444444444444,16.30.29.37
true,1707260389.7876,elite,5629.5688992875,1707030769.0227,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1707031868,1707260444.0395,15407,socks4,159.223.166.21:15407,true,2941.7905807495,919,2079,30.653769179453,159.223.166.21
true,1707258959.6835,transparent,1584.6802720556,1707174362.4193,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Baba,"South America",SA,Ecuador,EC,,false,"Airmaxtelecom Soluciones Tecnologicas S.A",-1.7854,-79.6744,false,"Negocios Y Telefonia Nedetel S.A",false,"Los Ríos",success,America/Guayaquil,,1707174370,1707260443.9789,999,http,45.70.14.62:999,true,754.77123260498,999,77,92.843866171004,45.70.14.62
true,1707260357.4911,elite,4417.5462863542,1706482040.8775,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707087160,1707260443.9755,41234,socks5,62.171.131.104:41234,true,1227.1864414215,3252,8776,27.036913867642,62.171.131.104
true,1707260282.2308,elite,5625.7326267022,1706635435.6018,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,"Contabo GmbH",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1707240315,1707260443.9717,52333,socks5,161.97.173.78:52333,true,4990.3311729431,2981,6663,30.910410618001,161.97.173.78
true,1707260443.9381,elite,6185.2502139539,1705334871.9159,"AS29802 HIVELOCITY, Inc.",HVC-AS,Seattle,"North America",NA,"United States",US,,true,"HIVELOCITY, Inc.",47.6034,-122.3414,false,"Strasmore, Inc.",true,Washington,success,America/Los_Angeles,98160,1707153048,1707260443.9381,37110,socks4,208.87.131.151:37110,true,16729.523658752,4775,19812,19.42083214707,208.87.131.151
true,1707260317.8919,elite,6180.2461300516,1703418645.2454,"AS16276 OVH SAS",OVH,Marseille,Europe,EU,France,FR,,true,"OVH SAS",43.2965,5.36978,false,OVH,true,"Provence-Alpes-Côte d'Azur",success,Europe/Paris,13000,1706832713,1707260443.9303,50574,socks5,51.255.79.114:50574,true,12458.185195923,10196,26856,27.518082694591,51.255.79.114
true,1707260443.8797,elite,5701.8391979398,1703336166.2753,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,"United Kingdom",GB,,true,"DigitalOcean, LLC",51.5368,-0.6718,false,Digitalocean,true,England,success,Europe/London,SL1,1706832916,1707260443.8797,56979,socks5,178.128.36.97:56979,true,3191.6344165802,4608,32858,12.299151230449,178.128.36.97
true,1707260245.0752,elite,6217.3313979331,1706599080.4713,"AS400754 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1707204139,1707260443.8507,57916,socks4,107.180.88.173:57916,true,3648.6268043518,2029,6944,22.612281288309,107.180.88.173
true,1707260385.2532,transparent,4865.0038719495,1706535207.2475,"AS8151 UNINET",UNINET,"Los Mochis","North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",25.7903,-109.0046,true,UNINET,false,Sinaloa,success,America/Mazatlan,81254,1707140057,1707260443.7474,80,http,187.134.177.136:80,false,4309.3972206116,1499,7335,16.96853067693,187.134.177.136
true,1707260443.7281,elite,6737.8381699038,1705311024.7075,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",true,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1707125710,1707260443.7281,38459,socks4,72.167.54.228:38459,true,4848.5021591187,6263,16996,26.927210972097,72.167.54.228
true,1707260443.7207,elite,5875.8749750953,1706341406.0915,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,"Contabo GmbH",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1706946246,1707260443.7207,12762,socks5,161.97.147.193:12762,true,1229.8631668091,3301,11028,23.037197292205,161.97.147.193
true,1707260443.6584,transparent,6144.6014717379,1687824089.0672,"AS263703 VIGINET C.A","VIGINET C.A",Vigia,"South America",SA,Venezuela,VE,,false,"Viginet C.A",10.2809,-67.6639,false,"Viginet C.A",true,Aragua,success,America/Caracas,,1707078054,1707260443.6584,999,http,190.97.233.18:999,false,2843.5871601105,3768,49867,7.0252633541531,190.97.233.18
true,1707260443.6516,elite,2605.1835666252,1599067322.9784,"AS13489 EPM Telecomunicaciones S.A. E.S.P.","EPM Telecomunicaciones S.A. E.S.P.",Medellín,"South America",SA,Colombia,CO,"El Poblado",false,"EPM Telecomunicaciones S.A. E.S.P.",6.18599,-75.5567,false,"EPM Telecomunicaciones S.A. E.S.P",true,Antioquia,success,America/Bogota,050001,1706832634,1707260443.6516,59341,socks4,200.6.175.10:59341,true,7951.1852264404,147604,499064,22.82531376224,200.6.175.10
true,1707260443.6187,transparent,5510.5900274976,1680619798.0322,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1707231191,1707260443.6187,999,http,177.234.212.191:999,false,8849.3785858154,2299,33240,6.4689496046597,177.234.212.191
true,1707260285.795,elite,5263.8372560211,1705211283.6337,"AS12876 SCALEWAY S.A.S.",AS12876,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Online SAS NL",52.3676,4.90414,false,SCALEWAY,true,"North Holland",success,Europe/Amsterdam,1012,1707036144,1707260443.5764,50372,socks4,51.15.21.216:50372,true,7588.1397724152,3776,21872,14.722395508422,51.15.21.216
true,1707260423.1778,elite,3872.2280380236,1706633932.6806,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1707238818,1707260443.4775,18682,socks5,45.81.232.17:18682,true,1396.9757556915,2614,7052,27.04324436168,45.81.232.17
true,1707259467.628,elite,2378.7182927132,1704727279.0878,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832649,1707260443.4163,22195,http,67.43.236.20:22195,true,1038.3296012878,140,14528,0.95445868557404,67.43.236.20
true,1707260443.39,transparent,6241.1575366572,1688060313.2378,"AS34984 Superonline Iletisim Hizmetleri A.S.",TELLCOM-AS,Umraniye,Asia,AS,Turkey,TR,,false,"Superonline Iletisim Hizmetleri A.S.",40.9179,29.1776,false,"Superonline Iletisim Hizmetleri",true,Istanbul,success,Europe/Istanbul,34860,1706832444,1707260443.39,10001,http,176.235.139.20:10001,false,9135.6117725372,2375,162476,1.4406949305737,176.235.139.20
true,1707260378.5474,elite,2192.3090059366,1707176685.3274,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9634,77.5855,false,"DigitalOcean, LLC",false,Karnataka,success,Asia/Kolkata,560100,1707177318,1707260443.3823,3128,http,142.93.209.134:3128,true,586.50732040405,268,772,25.769230769231,142.93.209.134
true,1707260340.8051,elite,3971.5056583799,1706165526.7738,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706857442,1707260443.3244,12487,http,72.10.160.170:12487,true,1327.0454406738,29,5469,0.52746453255729,72.10.160.170
true,1707260443.2342,elite,5163.8447041197,1702029533.8263,"AS16276 OVH SAS",OVH,Madrid,Europe,EU,Spain,ES,,true,"OVH ISP",40.4186,-3.7323,false,"OVH Hispano",true,Madrid,success,Europe/Madrid,28008,1706832493,1707260443.2342,50682,socks5,178.33.162.89:50682,true,3093.4808254242,8210,36738,18.265551303729,178.33.162.89
true,1707255022.2262,elite,1296.4424657531,1672757378.6247,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Suzhou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Jiangsu Province Network",31.299,120.585,false,,true,Jiangsu,success,Asia/Shanghai,,1707169312,1707260443.1281,9002,http,221.6.139.190:9002,false,830.21545410156,80343,7711,91.242873691144,221.6.139.190
true,1707260253.2387,elite,6163.0932020962,1704558056.5922,"AS63473 HostHatch, LLC",HOSTHATCH,Warsaw,Europe,EU,Poland,PL,,true,HostHatch,52.2296,21.0067,false,"HostHatch, LLC",true,Mazovia,success,Europe/Warsaw,00-510,1706834989,1707260443.0403,32620,socks4,45.132.75.19:32620,true,3616.1561012268,266,7436,3.4536484030122,45.132.75.19
true,1707260391.5264,elite,8617.5469638657,1707155479.017,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,"Nizhniy Novgorod",Europe,EU,Russia,RU,,false,AEZA-NETWORK-VIENNA,56.312,43.9964,false,"Aeza Network Vienna",false,"Nizhny Novgorod Oblast",success,Europe/Moscow,431677,1707163425,1707260443.0376,30913,socks4,92.246.139.106:30913,true,14487.161397934,137,1187,10.347432024169,92.246.139.106
true,1707260443.0071,elite,6126.1630997352,1702562957.6508,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH SAS",45.3151,-73.8779,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,J6N,1706832837,1707260443.0071,41230,socks4,51.79.87.144:41230,true,2662.318944931,12990,24978,34.213021491783,51.79.87.144
true,1707260442.8959,elite,7976.7370208957,1706850465.5714,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Aeza International LTD",52.3759,4.8975,false,,false,"North Holland",success,Europe/Amsterdam,1012,1706850486,1707260442.8959,12715,http,91.103.252.113:12715,false,10444.853067398,317,4409,6.7075751163775,91.103.252.113
true,1707260442.8883,elite,6650.7483450658,1706517819.1731,"AS398108 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Warrenton,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",38.6877,-77.8369,false,,true,Virginia,success,America/New_York,20186,1707122637,1707260442.8883,31510,socks5,92.204.135.203:31510,true,11758.135080338,2211,9235,19.316791892364,92.204.135.203
true,1707260442.8759,elite,4294.2577596061,1706969280.4187,"AS21499 Host Europe GmbH",GODADDY-SXB,Strasbourg,Europe,EU,France,FR,,false,"Host Europe GmbH",48.5855,7.7418,false,"GCN SXB1",true,"Grand Est",success,Europe/Paris,67000,1706973366,1707260442.8759,14936,socks5,92.205.110.47:14936,true,8493.9723014832,1350,2890,31.839622641509,92.205.110.47
true,1707260442.7419,transparent,5686.7506157708,1706991508.6009,"AS132746 Infolink System",INFO22-AS,Panipat,Asia,AS,India,IN,,false,"Infolink System",29.3885,76.9669,false,,false,Haryana,success,Asia/Kolkata,132103,1706991511,1707260442.7419,80,http,103.163.244.4:80,true,7717.3511981964,296,2999,8.9833080424886,103.163.244.4
true,1707260442.7373,elite,7013.8344808936,1706884025.0314,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"GoDaddy.com, LLC",1.35208,103.82,false,"GoDaddy.com, LLC",true,"North West",success,Asia/Singapore,858877,1706885551,1707260442.7373,35021,socks4,208.109.13.93:35021,true,14342.079877853,1186,3780,23.882400322191,208.109.13.93
true,1707260442.7283,elite,5144.5498008703,1707077321.5472,"AS21499 Host Europe GmbH",GODADDY-SXB,Strasbourg,Europe,EU,France,FR,,false,"Host Europe GmbH",48.5855,7.7418,false,"Go Daddy Netherlands B.V",false,"Grand Est",success,Europe/Paris,67000,1707077321,1707260442.7283,14823,socks5,92.205.60.200:14823,true,4017.6196098328,776,1972,28.238719068413,92.205.60.200
true,1707260442.6029,transparent,6604.2351605986,1657199010.7316,"AS45725 Kings Network Indonesia, PT",KINGS-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"Kings Network Indonesia, PT",-6.2352,106.9922,false,Kings,true,"West Java",success,Asia/Jakarta,,1706832636,1707260442.6029,3125,http,180.211.90.65:3125,true,2847.7656841278,27616,302806,8.3577969989892,180.211.90.65
true,1707260278.0121,elite,7011.8093273856,1707134673.6559,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Aeza International LTD",52.3759,4.8975,true,"Aeza International LTD",false,"North Holland",success,Europe/Amsterdam,1012,1707135911,1707260442.5391,34497,socks4,79.137.204.161:34497,true,11922.983169556,121,1515,7.3960880195599,79.137.204.161
true,1707260442.4945,elite,2772.353225888,1634745080.6456,"AS198471 OpNet spa",LINKEM-AS,Rome,Europe,EU,Italy,IT,,false,"Linkem IR WiMAX Network",41.8904,12.5126,true,,true,Lazio,success,Europe/Rome,00144,1706832696,1707260442.4945,5678,socks4,188.95.20.138:5678,true,1193.409204483,70158,390346,15.235046818269,188.95.20.138
true,1707260442.4353,elite,5749.4389508234,1706502816.8325,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707108348,1707260442.4353,20505,socks5,207.180.226.58:20505,true,5960.280418396,3202,8481,27.407344004109,207.180.226.58
true,1707260351.6564,elite,5406.1883952968,1705156078.8029,"AS16276 OVH SAS",OVH,Madrid,Europe,EU,Spain,ES,,true,"OVH ISP",40.4272,-3.71347,false,"OVH Hispano",true,Madrid,success,Europe/Madrid,28008,1706973656,1707260442.2836,60954,socks5,94.23.83.53:60954,true,2806.2815666199,6193,22486,21.594197845113,94.23.83.53
true,1707260442.1903,elite,6656.4815922599,1687067953.1946,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH Hosting",45.3151,-73.8779,false,,true,Quebec,success,America/Toronto,J6N,1706832597,1707260442.1903,29758,socks4,51.161.99.114:29758,true,5409.0678691864,7325,112771,6.0992872368772,51.161.99.114
true,1707260420.8347,elite,6567.8033249489,1694670175.8942,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1706832483,1707260442.1745,29212,socks4,51.68.87.173:29212,true,3558.6242675781,11285,69335,13.997767303399,51.68.87.173
true,1707260442.1721,elite,6621.3956692539,1706514685.9799,"AS400754 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1707119507,1707260442.1721,43191,socks5,107.180.92.72:43191,true,3653.7392139435,2523,8979,21.935315597287,107.180.92.72
true,1707260372.2753,elite,4518.9202516212,1704462046.8301,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832593,1707260442.154,20255,socks5,207.180.222.186:20255,true,4959.3391418457,17787,14127,55.734160556496,207.180.222.186
true,1707259735.4129,elite,2344.1378031772,1704856295.0322,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832980,1707260442.0825,8837,http,72.10.164.178:8837,true,1931.2589168549,163,13741,1.1723245109321,72.10.164.178
true,1707260441.9924,elite,7608.0601122472,1706598009.5466,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,false,"Aeza International LTD",60.1797,24.9344,true,"Aeza International LTD",false,Uusimaa,success,Europe/Helsinki,00131,1707202870,1707260441.9924,30089,socks4,79.137.248.127:30089,true,12289.806365967,693,7708,8.2490179740507,79.137.248.127
true,1707260441.9334,elite,6096.6540545971,1706481672.34,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"San Francisco","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.7308,-122.3838,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,94124,1707086568,1707260441.9334,18531,socks5,198.199.115.151:18531,true,4625.2770423889,3037,9002,25.226347703298,198.199.115.151
true,1707258976.4229,transparent,4272.3068396573,1706990388.4885,"AS45090 Shenzhen Tencent Computer Systems Company Limited",TENCENT-NET-AP,Chengdu,Asia,AS,China,CN,,false,"Shenzhen Tencent Computer Systems Company Limited",30.6498,104.0555,false,"Tencent Cloud Computing (Beijing) Co., Ltd",false,Sichuan,success,Asia/Shanghai,,1706990399,1707260441.8505,3128,http,162.14.64.240:3128,false,8426.9545078278,2462,916,72.883362936649,162.14.64.240
true,1707258694.1088,elite,1960.2948606076,1625043365.6646,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Total Server Solutions L.L.C.",33.9381,-84.4633,false,"Assima Inc",true,Georgia,success,America/New_York,30067,1706833023,1707260441.8345,18302,socks5,192.111.135.17:18302,true,835.61873435974,756399,225459,77.037514589686,192.111.135.17
true,1707260441.7464,elite,2362.7346565849,1706848841.3725,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706857684,1707260441.7464,8955,http,72.10.164.178:8955,true,6599.7211933136,38,3023,1.2414243711205,72.10.164.178
true,1707260441.7398,transparent,5710.7450554685,1707032357.0018,"AS24556 Bijoy Online Ltd. Multihome Internet Service Provider",BIJOY-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,"Bijoy Online Ltd",23.7778,90.4057,false,Bijoy,false,"Dhaka Division",success,Asia/Dhaka,1212,1707032370,1707260441.7398,8080,http,137.59.49.121:8080,true,2183.5231781006,357,2501,12.491252624213,137.59.49.121
true,1707260441.7059,elite,4415.961033377,1706123143.8671,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.475,12.365,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1706728016,1707260441.7059,59252,socks5,94.130.66.172:59252,true,4469.8390960693,3979,13308,23.017296234164,94.130.66.172
true,1707260211.7351,elite,553.49319528739,1694783428.1318,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"Digital Ocean",true,"North Holland",success,Europe/Amsterdam,1098,1706832789,1707260441.6878,8881,http,188.166.17.18:8881,false,84.191799163818,62242,49370,55.766405046052,188.166.17.18
true,1707260441.5469,elite,7920.2694892883,1707201217.1417,"AS9416 Hoshin Multimedia Center Inc.",MULTIMEDIA-AS-AP,"Neihu District",Asia,AS,Taiwan,TW,,false,KE-ING,25.0782,121.573,false,"KE-ing Co, Ltd",false,Taiwan,success,Asia/Taipei,,1707260449,1707260441.5469,3128,socks4,115.43.38.24:3128,true,7920.2694892883,1,203,0.49019607843137,115.43.38.24
true,1707260441.4569,elite,6672.4091658023,1706467715.567,"AS58392 PT. Sewiwi Indonesia",SWIN-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT. Sewiwi Indonesia",-6.5945,106.789,false,SWW,true,"West Java",success,Asia/Jakarta,,1707075093,1707260441.4569,38730,socks4,103.11.134.46:38730,true,11345.277786255,2087,8688,19.368909512761,103.11.134.46
true,1707260441.428,elite,7926.2343954308,1706300717.2452,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Aeza International LTD",52.3759,4.8975,true,"Aeza Group LLC",true,"North Holland",success,Europe/Amsterdam,1012,1706905709,1707260441.428,12881,http,79.137.198.31:12881,false,11005.49197197,587,10068,5.5091506335054,79.137.198.31
true,1707260441.1957,transparent,5183.7765941505,1694974998.8878,"AS36923 SWIFT NETWORKS LIMITED",SWIFTNG-ASN,Lagos,Africa,AF,Nigeria,NG,,false,"Swift Networks Limited",6.4474,3.3903,false,"Swift Networks Limited",true,Lagos,success,Africa/Lagos,,1707077934,1707260441.1957,8080,http,129.18.164.130:8080,false,5495.6030845642,3998,41081,8.8688746422946,129.18.164.130
